	chrom	start	end	geneid	genename	gains	losses
22817	9	79792360	80000106	NM_015186	VPS13A	0	0
22818	9	80037994	80263232	NM_004297	GNA14	0	0
22819	9	80062564	80141678	NR_121184	GNA14-AS1	0	0
22820	9	80331189	80646365	NM_002072	GNAQ	0	0
22821	9	80850990	80881983	NM_032171	CEP78	0	0
22822	9	80850990	80881983	NM_001098802	CEP78	0	0
22823	9	80911990	80945009	NM_058179	PSAT1	0	0
22824	9	80911990	80945009	NM_021154	PSAT1	0	0
22825	9	81750337	81760581	NR_109771	LOC101927450	0	0
22826	9	82186687	82341796	NM_001282748	TLE4	0	0
22827	9	82186687	82341796	NM_007005	TLE4	0	0
22828	9	82186687	82341796	NR_104239	TLE4	0	0
22829	9	82186687	82341796	NM_001282753	TLE4	0	0
22830	9	82186687	82341796	NM_001282749	TLE4	0	0
22831	9	82186687	82341796	NM_001282760	TLE4	0	0
22832	9	82439444	82649470	NR_121213	LINC01507	0	0
22833	9	82589937	82649470	NR_121212	LINC01507	0	0
22834	9	84198597	84304450	NM_005077	TLE1	0	0
22835	9	84198597	84304450	NM_001303104	TLE1	0	0
22836	9	84198597	84304450	NM_001303103	TLE1	0	0
22837	9	84304627	84391814	NR_109772	LOC101927502	0	0
22838	9	84528351	84534842	NR_026851	SPATA31D5P	0	0
22839	9	84543342	84549913	NM_001145197	SPATA31D4	0	0
22840	9	84558414	84565009	NM_207416	SPATA31D3	0	0
22841	9	84603686	84610171	NM_001001670	SPATA31D1	0	0
22842	9	85594499	85678043	NM_152573	RASEF	0	0
22843	9	85857904	85882202	NM_001244962	FRMD3	0	0
22844	9	85857904	85946876	NM_001244961	FRMD3	0	0
22845	9	85857904	86153348	NM_001244959	FRMD3	0	0
22846	9	85859538	86082657	NM_001244960	FRMD3	0	0
22847	9	85859538	86153348	NM_174938	FRMD3	0	0
22848	9	86237963	86259045	NR_046422	IDNK	0	0
22849	9	86237963	86259045	NM_001256915	IDNK	0	0
22850	9	86237963	86259045	NM_001001551	IDNK	0	0
22851	9	86237963	86259045	NR_046421	IDNK	0	0
22852	9	86274877	86323168	NM_013438	UBQLN1	0	0
22853	9	86274877	86323168	NM_053067	UBQLN1	0	0
22854	9	86354335	86432752	NM_025211	GKAP1	0	0
22855	9	86354335	86432752	NM_001135953	GKAP1	0	0
22856	9	86451614	86536380	NM_017576	KIF27	0	0
22857	9	86451614	86536380	NM_001271928	KIF27	0	0
22858	9	86451614	86536380	NM_001271927	KIF27	0	0
22859	9	86553226	86571663	NM_032307	C9orf64	0	0
22860	9	86582997	86595184	NM_031263	HNRNPK	0	0
22861	9	86582997	86595569	NM_031262	HNRNPK	0	0
22862	9	86582997	86595569	NM_002140	HNRNPK	0	0
22863	9	86584662	86584772	NR_029605	MIR7-1	0	0
22864	9	86595636	86618987	NM_024945	RMI1	0	0
22865	9	86678357	86709494	NR_110995	LOC101927575	0	0
22866	9	86890764	86955694	NM_001199633	SLC28A3	0	0
22867	9	86890764	86983413	NM_022127	SLC28A3	0	0
22868	9	86890764	86955694	NR_037638	SLC28A3	0	0
22869	9	87283372	87641985	NM_006180	NTRK2	0	0
22870	9	87283372	87430623	NM_001291937	NTRK2	0	0
22871	9	87284594	87492813	NM_001018066	NTRK2	0	0
22872	9	87284594	87430623	NM_001007097	NTRK2	0	0
22873	9	87284594	87492813	NM_001018065	NTRK2	0	0
22874	9	87285291	87641985	NM_001018064	NTRK2	0	0
22875	9	88161453	88356944	NM_001286715	AGTPBP1	0	0
22876	9	88161453	88356944	NM_001286717	AGTPBP1	0	0
22877	9	88161453	88356944	NM_015239	AGTPBP1	0	0
22878	9	88420916	88457794	NR_029410	LOC389765	0	0
22879	9	88556056	88637217	NM_024635	NAA35	0	0
22880	9	88641057	88715116	NM_177937	GOLM1	0	0
22881	9	88641057	88714510	NM_016548	GOLM1	0	0
22882	9	88742454	88771987	NR_110996	LOC101927623	0	0
22883	9	88835179	88870948	NM_001276368	C9orf153	0	0
22884	9	88835179	88874572	NM_001276367	C9orf153	0	0
22885	9	88835179	88874572	NM_001276366	C9orf153	0	0
22886	9	88879462	88897490	NM_030940	ISCA1	0	0
22887	9	88902647	88969402	NM_001185059	ZCCHC6	0	0
22888	9	88902647	88969402	NM_001185074	ZCCHC6	0	0
22889	9	88902647	88969402	NM_024617	ZCCHC6	0	0
22890	9	89559276	89562104	NM_002048	GAS1	0	0
22891	9	89563612	89616948	NR_049794	LOC100506834	0	0
22892	9	89623365	89657041	NR_027471	LOC440173	0	0
22893	9	89698800	89700140	NR_036691	LOC494127	0	0
22894	9	89763558	89774641	NM_001001709	C9orf170	0	0
22895	9	90112142	90323549	NM_001288731	DAPK1	0	0
22896	9	90112595	90323549	NM_004938	DAPK1	0	0
22897	9	90112595	90323549	NM_001288730	DAPK1	0	0
22898	9	90113449	90323549	NM_001288729	DAPK1	0	0
22899	9	90340973	90346384	NM_001912	CTSL	0	0
22900	9	90340973	90346384	NM_145918	CTSL	0	0
22901	9	90340973	90346384	NM_001257973	CTSL	0	0
22902	9	90340973	90346384	NM_001257972	CTSL	0	0
22903	9	90340973	90346384	NM_001257971	CTSL	0	0
22904	9	90387829	90401799	NR_027917	CTSL3P	0	0
22905	9	90459659	90462339	NR_033405	CTSLP8	0	0
22906	9	90472957	90473971	NR_040117	LOC392364	0	0
22907	9	90497771	90503814	NM_178828	SPATA31E1	0	0
22908	9	90532876	90538572	NM_001145124	SPATA31C1	0	0
22909	9	90581358	90589695	NM_178432	CDK20	0	0
22910	9	90581358	90589695	NM_001039803	CDK20	0	0
22911	9	90581358	90589695	NM_012119	CDK20	0	0
22912	9	90581358	90589695	NM_001170640	CDK20	0	0
22913	9	90581358	90589695	NM_001170639	CDK20	0	0
22914	9	90744219	90749900	NM_001166137	SPATA31C2	0	0
22915	9	91003296	91093622	NM_006717	SPIN1	0	0
22916	9	91150015	91190704	NM_145283	NXNL2	0	0
22917	9	91150015	91159462	NM_001161625	NXNL2	0	0
22918	9	91262093	91267075	NM_001100111	LOC286238	0	0
22919	9	91360750	91360820	NR_036252	MIR4289	0	0
22920	9	91605777	91611057	NM_001001938	C9orf47	0	0
22921	9	91605777	91611057	NM_001142413	C9orf47	0	0
22922	9	91606323	91620069	NM_005226	S1PR3	0	0
22923	9	91620685	91793682	NM_016848	SHC3	0	0
22924	9	91926109	91931618	NM_001827	CKS2	0	0
22925	9	91927139	91927221	NR_036108	MIR3153	0	0
22926	9	91933387	91974578	NM_001282689	SECISBP2	0	0
22927	9	91933387	91974578	NM_001282688	SECISBP2	0	0
22928	9	91933387	91974578	NM_024077	SECISBP2	0	0
22929	9	91933765	91974578	NM_001282690	SECISBP2	0	0
22930	9	91975705	92094611	NM_001142287	SEMA4D	0	0
22931	9	91992151	92094611	NM_006378	SEMA4D	0	0
22932	9	92219926	92221469	NM_006705	GADD45G	0	0
22933	9	92254697	92334674	NR_024280	UNQ6494	0	0
22934	9	92731697	92749768	NR_109791	LOC101927847	0	0
22935	9	92782935	92803781	NR_038882	LOC286370	0	0
22936	9	92785722	92785817	NR_036253	MIR4290	0	0
22937	9	93063177	93195771	NR_109795	LINC01508	0	0
22938	9	93224713	93345028	NR_034157	LINC01501	0	0
22939	9	93372113	93405387	NM_017594	DIRAS2	0	0
22940	9	93563961	93660842	NM_003177	SYK	0	0
22941	9	93563961	93660842	NM_001135052	SYK	0	0
22942	9	93564208	93660842	NM_001174168	SYK	0	0
22943	9	93589701	93660842	NM_001174167	SYK	0	0
22944	9	93825575	93837414	NR_033912	LOC100129316	0	0
22945	9	93976096	94124206	NM_001698	AUH	0	0
22946	9	94171326	94186908	NM_001290000	NFIL3	0	0
22947	9	94171326	94186144	NM_005384	NFIL3	0	0
22948	9	94171326	94186908	NM_001289999	NFIL3	0	0
22949	9	94398532	94398643	NR_037472	MIR3910-1	0	0
22950	9	94398548	94398627	NR_037489	MIR3910-2	0	0
22951	9	94484877	94712444	NM_004560	ROR2	0	0
22952	9	94793415	94877756	NM_006415	SPTLC1	0	0
22953	9	94793415	94877756	NM_001281303	SPTLC1	0	0
22954	9	94841342	94877756	NM_178324	SPTLC1	0	0
22955	9	94895115	94900911	NR_015444	LOC100128076	0	0
22956	9	94903748	94921890	NR_027341	LINC00475	0	0
22957	9	94972489	95056038	NM_013417	IARS	0	0
22958	9	94972489	95056038	NM_002161	IARS	0	0
22959	9	94972489	95056038	NR_073446	IARS	0	0
22960	9	95054739	95054829	NR_037424	MIR3651	0	0
22961	9	95054742	95054875	NR_003704	SNORA84	0	0
22962	9	95059639	95087876	NM_017948	NOL8	0	0
22963	9	95059639	95087876	NM_001256394	NOL8	0	0
22964	9	95059639	95087876	NR_046106	NOL8	0	0
22965	9	95087749	95377437	NM_001286969	CENPP	0	0
22966	9	95087749	95377437	NM_001012267	CENPP	0	0
22967	9	95146248	95166937	NM_033014	OGN	0	0
22968	9	95146248	95166937	NM_014057	OGN	0	0
22969	9	95176526	95186836	NM_005014	OMD	0	0
22970	9	95218488	95244844	NM_017680	ASPN	0	0
22971	9	95218488	95244844	NM_001193335	ASPN	0	0
22972	9	95255828	95298374	NM_001197296	ECM2	0	0
22973	9	95257593	95298374	NM_001393	ECM2	0	0
22974	9	95257593	95298374	NM_001197295	ECM2	0	0
22975	9	95290265	95290340	NR_039817	MIR4670	0	0
22976	9	95362538	95377437	NM_001286971	CENPP	0	0
22977	9	95375465	95432547	NM_022755	IPPK	0	0
22978	9	95380331	95382817	NR_036505	LOC100128361	0	0
22979	9	95473644	95527083	NM_015250	BICD2	0	0
22980	9	95473644	95527083	NM_001003800	BICD2	0	0
22981	9	95571892	95600739	NR_026868	ANKRD19P	0	0
22982	9	95607312	95640320	NM_001007101	ZNF484	0	0
22983	9	95607312	95640320	NM_001261460	ZNF484	0	0
22984	9	95607312	95640320	NM_001261459	ZNF484	0	0
22985	9	95607312	95640320	NM_001261458	ZNF484	0	0
22986	9	95607312	95640320	NM_031486	ZNF484	0	0
22987	9	95644848	95651837	NR_111003	LOC642943	0	0
22988	9	95709600	95798518	NM_001083536	FGD3	0	0
22989	9	95726242	95798518	NM_001286993	FGD3	0	0
22990	9	95736717	95798518	NM_033086	FGD3	0	0
22991	9	95770396	95777226	NR_121565	LOC101927954	0	0
22992	9	95820969	95847418	NM_001287007	SUSD3	0	0
22993	9	95820969	95847418	NM_001287006	SUSD3	0	0
22994	9	95820969	95847418	NM_001287005	SUSD3	0	0
22995	9	95820969	95847418	NM_145006	SUSD3	0	0
22996	9	95820969	95847418	NM_001287008	SUSD3	0	0
22997	9	95858449	95875565	NM_032310	C9orf89	0	0
22998	9	95883770	95896570	NM_004148	NINJ1	0	0
22999	9	95947211	96082854	NM_006648	WNK2	0	0
23000	9	95947211	96081655	NM_001282394	WNK2	0	0
23001	9	96080480	96108696	NM_001098808	C9orf129	0	0
23002	9	96208781	96215874	NM_198841	FAM120AOS	0	0
23003	9	96213977	96328397	NM_014612	FAM120A	0	0
23004	9	96213977	96294871	NM_001286723	FAM120A	0	0
23005	9	96213977	96328397	NM_001286722	FAM120A	0	0
23006	9	96213977	96293688	NM_001286724	FAM120A	0	0
23007	9	96338908	96441869	NM_005392	PHF2	0	0
23008	9	96357122	96357176	NR_049853	MIR548AU	0	0
23009	9	96581638	96581703	NR_036254	MIR4291	0	0
23010	9	96713908	96717608	NM_021570	BARX1	0	0
23011	9	96793075	96872138	NM_177995	PTPDC1	0	0
23012	9	96793090	96872138	NM_001253830	PTPDC1	0	0
23013	9	96846710	96872138	NM_001253829	PTPDC1	0	0
23014	9	96846710	96872138	NM_152422	PTPDC1	0	0
23015	9	96938238	96938318	NR_029476	MIRLET7A1	0	0
23016	9	96938628	96938715	NR_029483	MIRLET7F1	0	0
23017	9	96938851	96966848	NR_046163	MIRLET7DHG	0	0
23018	9	96938851	96966848	NR_046165	MIRLET7DHG	0	0
23019	9	96941115	96941202	NR_029481	MIRLET7D	0	0
23020	9	97021547	97064111	NM_194320	ZNF169	0	0
23021	9	97021547	97064111	NM_003448	ZNF169	0	0
23022	9	97021547	97064111	NM_001301275	ZNF169	0	0
23023	9	97080477	97090926	NM_017561	NUTM2F	0	0
23024	9	97094757	97123230	NR_033937	LOC100132077	0	0
23025	9	97136832	97223202	NM_032558	HIATL1	0	0
23026	9	97317326	97330411	NR_121569	PCAT7	0	0
23027	9	97317326	97330411	NR_121567	PCAT7	0	0
23028	9	97317326	97330411	NR_121566	PCAT7	0	0
23029	9	97317326	97330411	NR_121568	PCAT7	0	0
23030	9	97320995	97356114	NM_003837	FBP2	0	0
23031	9	97365420	97401923	NM_000507	FBP1	0	0
23032	9	97365420	97402531	NM_001127628	FBP1	0	0
23033	9	97488950	97695955	NM_001193331	C9orf3	0	0
23034	9	97488950	97849500	NM_032823	C9orf3	0	0
23035	9	97521930	97849500	NM_001193329	C9orf3	0	0
23036	9	97572243	97572339	NR_031755	MIR2278	0	0
23037	9	97827631	97827728	NR_106729	MIR6081	0	0
23038	9	97847489	97847586	NR_029664	MIR23B	0	0
23039	9	97847726	97847823	NR_029665	MIR27B	0	0
23040	9	97848295	97848376	NR_036109	MIR3074	0	0
23041	9	97848302	97848370	NR_029496	MIR24-1	0	0
23042	9	97861335	98079991	NM_000136	FANCC	0	0
23043	9	97861335	98079536	NM_001243743	FANCC	0	0
23044	9	97872507	98079991	NM_001243744	FANCC	0	0
23045	9	98205263	98270322	NM_001083604	PTCH1	0	0
23046	9	98205263	98279247	NM_001083602	PTCH1	0	0
23047	9	98205263	98269481	NM_001083607	PTCH1	0	0
23048	9	98205263	98269699	NM_001083606	PTCH1	0	0
23049	9	98205263	98270322	NM_001083605	PTCH1	0	0
23050	9	98205263	98270831	NM_000264	PTCH1	0	0
23051	9	98205263	98279247	NM_001083603	PTCH1	0	0
23052	9	98225890	98232301	NR_038982	LOC100507346	0	0
23053	9	98568369	98638259	NR_023390	LINC00476	0	0
23054	9	98632565	98638259	NR_023389	LINC00476	0	0
23055	9	98637899	98731122	NM_001010895	ERCC6L2	0	0
23056	9	98637899	98780735	NM_020207	ERCC6L2	0	0
23057	9	98782013	98784037	NR_024129	LINC00092	0	0
23058	9	98828120	98864194	NR_033838	LOC158435	0	0
23059	9	98868942	98878693	NM_001256408	LOC158434	0	0
23060	9	98997588	99064434	NM_000197	HSD17B3	0	0
23061	9	99075718	99145992	NR_104627	SLC35D2	0	0
23062	9	99082987	99145992	NM_007001	SLC35D2	0	0
23063	9	99082987	99145992	NM_001286990	SLC35D2	0	0
23064	9	99148224	99180669	NM_153695	ZNF367	0	0
23065	9	99212436	99253618	NM_014282	HABP4	0	0
23066	9	99262394	99382112	NM_003671	CDC14B	0	0
23067	9	99262394	99382112	NM_033331	CDC14B	0	0
23068	9	99262394	99329203	NM_001077181	CDC14B	0	0
23069	9	99403532	99417599	NM_153698	AAED1	0	0
23070	9	99488102	99489749	NR_026792	LOC441455	0	0
23071	9	99518146	99540328	NM_014930	ZNF510	0	0
23072	9	99579272	99616389	NM_001001662	ZNF782	0	0
23073	9	99631181	99634510	NR_038890	LOC100132781	0	0
23074	9	99671356	99672737	NR_028350	LOC441454	0	0
23075	9	99691285	99701700	NM_001170741	NUTM2G	0	0
23076	9	99691285	99704572	NM_001045477	NUTM2G	0	0
23077	9	99708326	99775862	NR_002894	HIATL2	0	0
23078	9	99791958	99801592	NM_001333	CTSV	0	0
23079	9	99791958	99801925	NM_001201575	CTSV	0	0
23080	9	99837952	99844227	NR_002942	GAS2L1P2	0	0
23081	9	100000707	100139577	NR_036528	LOC100499484-C9ORF174	0	0
23082	9	100000707	100139577	NR_036527	LOC100499484-C9ORF174	0	0
23083	9	100000707	100059596	NR_036526	LOC100499484	0	0
23084	9	100000707	100139577	NR_036529	LOC100499484-C9ORF174	0	0
23085	9	100069909	100139577	NM_020893	CCDC180	0	0
23086	9	100125835	100125963	NR_031637	MIR1302-8	0	0
23087	9	100153118	100158973	NR_026847	LOC286359	0	0
23088	9	100174301	100258405	NM_014290	TDRD7	0	0
23089	9	100174301	100258405	NM_001302884	TDRD7	0	0
23090	9	100263461	100364025	NM_001166116	TMOD1	0	0
23091	9	100263920	100364025	NM_003275	TMOD1	0	0
23092	9	100362361	100395962	NM_139246	TSTD2	0	0
23093	9	100395704	100436029	NM_002486	NCBP1	0	0
23094	9	100437190	100459691	NM_000380	XPA	0	0
23095	9	100437190	100459691	NR_027302	XPA	0	0
23096	9	100615536	100618997	NM_004473	FOXE1	0	0
23097	9	100666770	100684852	NM_016481	C9orf156	0	0
23098	9	100689072	100700675	NM_197978	HEMGN	0	0
23099	9	100689072	100707197	NM_018437	HEMGN	0	0
23100	9	100745488	100778224	NM_006401	ANP32B	0	0
23101	9	100818958	100845365	NM_018946	NANS	0	0
23102	9	100846634	100881635	NM_033219	TRIM14	0	0
23103	9	100846634	100881635	NM_014788	TRIM14	0	0
23104	9	100883256	100935174	NM_003389	CORO2A	0	0
23105	9	100883256	100954956	NM_052820	CORO2A	0	0
23106	9	100961279	101018003	NR_051978	TBC1D2	0	0
23107	9	100961279	101018003	NM_018421	TBC1D2	0	0
23108	9	100961279	101018003	NM_001267571	TBC1D2	0	0
23109	9	100961279	100975833	NM_001267572	TBC1D2	0	0
23110	9	100991430	100991499	NR_106913	MIR6854	0	0
23111	9	101050363	101471479	NM_005458	GABBR2	0	0
23112	9	101494290	101558794	NM_173551	ANKS6	0	0
23113	9	101569980	101612363	NM_024642	GALNT12	0	0
23114	9	101705994	101833074	NM_001855	COL15A1	0	0
23115	9	101867411	101916473	NM_001130916	TGFBR1	0	0
23116	9	101867411	101916473	NM_004612	TGFBR1	0	0
23117	9	101978706	101984246	NR_024532	ALG2	0	0
23118	9	101978706	101984246	NM_033087	ALG2	0	0
23119	9	101984569	101992901	NM_006808	SEC61B	0	0
23120	9	102117621	102137539	NR_102270	NAMA	0	0
23121	9	102117621	102137539	NR_102271	NAMA	0	0
23122	9	102348067	102582171	NR_109802	LOC101928438	0	0
23123	9	102584136	102629173	NM_173200	NR4A3	0	0
23124	9	102584136	102596341	NM_173199	NR4A3	0	0
23125	9	102584136	102629173	NM_006981	NR4A3	0	0
23126	9	102648599	102668883	NR_038853	STX17-AS1	0	0
23127	9	102668914	102736818	NM_017919	STX17	0	0
23128	9	102741462	102861334	NM_015051	ERP44	0	0
23129	9	102861501	103063426	NM_183245	INVS	0	0
23130	9	102861501	103063426	NM_014425	INVS	0	0
23131	9	102861501	103063426	NR_051962	INVS	0	0
23132	9	103064356	103114853	NM_001161584	TEX10	0	0
23133	9	103064356	103115259	NM_017746	TEX10	0	0
23134	9	103189494	103214016	NM_001198807	MSANTD3	0	0
23135	9	103189494	103214016	NM_080655	MSANTD3	0	0
23136	9	103189710	103214016	NM_001198805	MSANTD3	0	0
23137	9	103191795	103214016	NM_001198806	MSANTD3	0	0
23138	9	103204187	103339918	NM_001198812	MSANTD3-TMEFF1	0	0
23139	9	103235519	103339918	NM_003692	TMEFF1	0	0
23140	9	103340360	103350669	NM_001018116	MURC	0	0
23141	9	103791030	104087417	NM_207299	LPPR1	0	0
23142	9	103947316	104087417	NM_017753	LPPR1	0	0
23143	9	104122698	104147287	NM_001701	BAAT	0	0
23144	9	104122698	104145801	NM_001127610	BAAT	0	0
23145	9	104152248	104160919	NM_019051	MRPL50	0	0
23146	9	104161135	104172942	NM_003452	ZNF189	0	0
23147	9	104161135	104172942	NM_197977	ZNF189	0	0
23148	9	104161135	104172942	NM_001278240	ZNF189	0	0
23149	9	104161135	104172942	NM_001278232	ZNF189	0	0
23150	9	104161135	104172942	NM_001278231	ZNF189	0	0
23151	9	104161135	104172942	NR_103480	ZNF189	0	0
23152	9	104182841	104198062	NM_000035	ALDOB	0	0
23153	9	104230720	104243788	NR_121576	TMEM246-AS1	0	0
23154	9	104230720	104243788	NR_121573	TMEM246-AS1	0	0
23155	9	104231603	104243788	NR_121575	TMEM246-AS1	0	0
23156	9	104231603	104243788	NR_121574	TMEM246-AS1	0	0
23157	9	104235439	104249503	NM_032342	TMEM246	0	0
23158	9	104235439	104249052	NM_001303108	TMEM246	0	0
23159	9	104235439	104249503	NM_001303107	TMEM246	0	0
23160	9	104296130	104325626	NM_019592	RNF20	0	0
23161	9	104331633	104500862	NM_133445	GRIN3A	0	0
23162	9	104353896	104357283	NM_147180	PPP3R2	0	0
23163	9	105281918	105419791	NR_103830	LINC00587	0	0
23164	9	105757592	105780770	NM_001340	CYLC2	0	0
23165	9	105902809	106087315	NR_121578	LINC01492	0.34305	0
23166	9	106761989	106762763	NR_109803	LOC101928523	0	0
23167	9	106842304	106854755	NR_121580	SMC2-AS1	0	0
23168	9	106856540	106903700	NM_001042551	SMC2	0	0
23169	9	106856540	106903700	NM_006444	SMC2	0	0
23170	9	106856540	106903700	NM_001265602	SMC2	0	0
23171	9	106856830	106903700	NM_001042550	SMC2	0	0
23172	9	107266543	107267503	NM_001004485	OR13F1	0	0
23173	9	107288533	107289490	NM_001001919	OR13C4	0	0
23174	9	107298050	107299094	NM_001001961	OR13C3	0	0
23175	9	107331448	107332411	NM_001004483	OR13C8	0	0
23176	9	107360737	107361694	NM_001004482	OR13C5	0	0
23177	9	107366951	107367908	NM_001004481	OR13C2	0	0
23178	9	107379528	107380485	NM_001001956	OR13C9	0	0
23179	9	107456702	107457743	NM_001004484	OR13D1	0	0
23180	9	107509968	107522403	NM_015469	NIPSNAP3A	0	0
23181	9	107526021	107540045	NM_018376	NIPSNAP3B	0	0
23182	9	107526021	107540045	NR_130759	NIPSNAP3B	0	0
23183	9	107526021	107540045	NR_130760	NIPSNAP3B	0	0
23184	9	107536632	107540045	NR_024011	LOC286367	0	0
23185	9	107543283	107690527	NM_005502	ABCA1	0	0
23186	9	108006893	108159628	NM_080546	SLC44A1	0	0
23187	9	108006893	108159628	NM_001286730	SLC44A1	0	0
23188	9	108210314	108234420	NM_031919	FSD1L	0	0
23189	9	108210314	108314714	NM_001145313	FSD1L	0	0
23190	9	108210314	108314714	NM_001287192	FSD1L	0	0
23191	9	108210314	108314714	NM_001287191	FSD1L	0	0
23192	9	108320410	108403399	NM_001198963	FKTN	0	0
23193	9	108320410	108403399	NM_001079802	FKTN	0	0
23194	9	108320410	108403399	NM_006731	FKTN	0	0
23195	9	108424737	108425385	NM_005421	TAL2	0	0
23196	9	108456805	108538892	NM_018112	TMEM38B	0	0
23197	9	109363208	109363303	NR_107048	MIR8081	0	0
23198	9	109378338	109442081	NR_104145	LINC01505	0	0
23199	9	109625377	109773796	NM_021224	ZNF462	0	0
23200	9	109653504	109848716	NR_031752	MIR548Q	0	0
23201	9	109737113	109865269	NR_126029	LOC340512	0	0
23202	9	110045516	110094475	NM_002874	RAD23B	0	0
23203	9	110046333	110094475	NM_001244724	RAD23B	0	0
23204	9	110047049	110094475	NM_001244713	RAD23B	0	0
23205	9	110182564	110228866	NR_121581	LINC01509	0	0
23206	9	110247132	110252047	NM_004235	KLF4	0	0
23207	9	111616868	111618275	NM_006686	ACTL7B	0	0
23208	9	111624507	111626035	NM_006687	ACTL7A	0	0
23209	9	111629799	111696608	NM_003640	IKBKAP	0	0
23210	9	111696672	111703237	NM_017832	FAM206A	0	0
23211	9	111704848	111775874	NM_001286974	CTNNAL1	0	0
23212	9	111704848	111775874	NM_003798	CTNNAL1	0	0
23213	9	111777414	111882225	NM_032012	TMEM245	0	0
23214	9	111808508	111808578	NR_029506	MIR32	0	0
23215	9	111899580	111929571	NM_014334	FRRS1L	0	0
23216	9	111934253	112083244	NM_019114	EPB41L4B	0	0
23217	9	112002006	112083244	NM_018424	EPB41L4B	0	0
23218	9	112137973	112213664	NM_001145370	PTPN3	0	0
23219	9	112137973	112180063	NR_026918	PTPN3	0	0
23220	9	112137973	112191323	NM_001145371	PTPN3	0	0
23221	9	112137973	112213664	NM_001145369	PTPN3	0	0
23222	9	112137973	112260593	NM_001145368	PTPN3	0	0
23223	9	112137973	112191323	NM_001145372	PTPN3	0	0
23224	9	112137973	112260593	NM_002829	PTPN3	0	0
23225	9	112273754	112273825	NR_037493	MIR3927	0	0
23226	9	112403067	112713756	NM_001037293	PALM2	0	0
23227	9	112542576	112934791	NM_147150	PALM2-AKAP2	0	0
23228	9	112542576	112713756	NM_053016	PALM2	0	0
23229	9	112542576	112934791	NM_007203	PALM2-AKAP2	0	0
23230	9	112810877	112934791	NM_001004065	AKAP2	0	0
23231	9	112810877	112934791	NM_001198656	AKAP2	0	0
23232	9	112887780	112934791	NM_001136562	AKAP2	0	0
23233	9	112961845	112970413	NM_001012993	C9orf152	0	0
23234	9	113006091	113018920	NM_001244938	TXN	0	0
23235	9	113006091	113018920	NM_003329	TXN	0	0
23236	9	113065866	113100164	NM_001003936	TXNDC8	0	0
23237	9	113065866	113100164	NM_001286946	TXNDC8	0	0
23238	9	113084740	113100164	NM_001286947	TXNDC8	0	0
23239	9	113127528	113342160	NM_153366	SVEP1	0	0
23240	9	113431050	113563278	NM_005592	MUSK	0	0
23241	9	113431050	113563278	NM_001166281	MUSK	0	0
23242	9	113431050	113563278	NM_001166280	MUSK	0	0
23243	9	113636053	113800365	NM_057159	LPAR1	0	0
23244	9	113636053	113800365	NM_001401	LPAR1	0	0
23245	9	114033435	114033494	NR_106989	MIR7702	0	0
23246	9	114089762	114090713	NM_205859	OR2K2	0	0
23247	9	114122972	114247025	NM_001080398	KIAA0368	0	0
23248	9	114287438	114306712	NM_133464	ZNF483	0	0
23249	9	114287438	114340124	NM_001007169	ZNF483	0	0
23250	9	114312001	114362135	NM_001146109	PTGR1	0	0
23251	9	114325246	114362135	NM_001146108	PTGR1	0	0
23252	9	114325246	114361711	NM_012212	PTGR1	0	0
23253	9	114365110	114375833	NR_034087	LRRC37A5P	0	0
23254	9	114393631	114416631	NM_001015882	DNAJC25	0	0
23255	9	114393631	114416631	NR_037148	DNAJC25	0	0
23256	9	114393631	114432526	NM_004125	DNAJC25-GNG10	0	0
23257	9	114423850	114432526	NM_001017998	GNG10	0	0
23258	9	114423850	114432526	NM_001198664	GNG10	0	0
23259	9	114448798	114521813	NM_001080551	C9orf84	0	0
23260	9	114448798	114545779	NM_173521	C9orf84	0	0
23261	9	114448798	114557288	NR_109816	C9orf84	0	0
23262	9	114659045	114697654	NM_003358	UGCG	0	0
23263	9	114694379	114694449	NR_039814	MIR4668	0	0
23264	9	114758831	115112545	NR_036085	MIR3134	0	0
23265	9	114803060	114937577	NM_001282640	SUSD1	0	0
23266	9	114803060	114937577	NM_022486	SUSD1	0	0
23267	9	114803062	114937577	NM_001282643	SUSD1	0	0
23268	9	114979994	115095944	NM_005156	PTBP3	0	0
